0,1
1,2
3,4
4,5
6,7
7,8
0,3
1,4
2,5
3,6
4,7
5,8
0,4
1,5
3,7
4,8
1,3
2,4
4,6
5,7
2,9
2,11
5,9
5,11
5,13
8,11
8,13
8,16
8,17
9,10
9,11
9,12
11,10
11,12
11,13
11,14
13,12
13,14
13,17
13,18
7,15
7,16
8,13
8,15
8,16
15,16
15,8
16,17
16,13
17,18
17,14
10,12
12,14
14,18
6,15
